,Date,Team,TeamRank,TeamRating,Score,Opponent,OppRank,OppRating,RatingDiff,GameTo15VictoryMargin
284,2020-02-15,Tufts,18,1855,"Score(team_a=13, team_b=4)",Cincinnati,62.0,1426.0,429.0,10.384615384615383
285,2020-02-15,Tufts,18,1855,"Score(team_a=7, team_b=14)",Georgia Tech,25.0,1784.0,71.0,-7.5
286,2020-02-16,Tufts,18,1855,"Score(team_a=13, team_b=10)",Northeastern,37.0,1640.0,215.0,3.4615384615384612
290,2020-03-07,Tufts,18,1855,"Score(team_a=12, team_b=6)",California-Santa Cruz,36.0,1644.0,211.0,7.5
291,2020-03-07,Tufts,18,1855,"Score(team_a=10, team_b=8)",Stanford,41.0,1618.0,237.0,3.0
293,2020-03-08,Tufts,18,1855,"Score(team_a=9, team_b=8)",California-Santa Barbara,27.0,1731.0,124.0,1.6666666666666667
295,2020-01-25,Oregon State,19,1839,"Score(team_a=15, team_b=11)",Nevada-Reno,74.0,1376.0,463.0,4.0
296,2020-01-25,Oregon State,19,1839,"Score(team_a=15, team_b=4)",Lewis & Clark,167.0,983.0,856.0,11.0
297,2020-01-25,Oregon State,19,1839,"Score(team_a=15, team_b=1)",Montana,195.0,885.0,954.0,14.0
299,2020-01-26,Oregon State,19,1839,"Score(team_a=15, team_b=6)",Whitman,58.0,1452.0,387.0,9.0
303,2020-02-15,Oregon State,19,1839,"Score(team_a=6, team_b=13)",California-Santa Barbara,27.0,1731.0,108.0,-8.076923076923077
304,2020-02-16,Oregon State,19,1839,"Score(team_a=13, team_b=9)",California-San Diego,39.0,1631.0,208.0,4.615384615384615
305,2020-02-16,Oregon State,19,1839,"Score(team_a=11, team_b=8)",Illinois,56.0,1464.0,375.0,4.090909090909091
306,2020-02-16,Oregon State,19,1839,"Score(team_a=12, team_b=5)",San Diego State,158.0,1005.0,834.0,8.75
307,2020-02-16,Oregon State,19,1839,"Score(team_a=13, team_b=8)",California-Santa Cruz,36.0,1644.0,195.0,5.769230769230768
312,2020-03-07,Oregon State,19,1839,"Score(team_a=13, team_b=6)",Southern California,90.0,1285.0,554.0,8.076923076923077
313,2020-03-07,Oregon State,19,1839,"Score(team_a=8, team_b=10)",California-Santa Barbara,27.0,1731.0,108.0,-3.0
314,2020-03-08,Oregon State,19,1839,"Score(team_a=12, team_b=7)",Stanford,41.0,1618.0,221.0,6.25
316,2020-01-25,North Carolina-Wilmington,20,1835,"Score(team_a=9, team_b=6)",Kentucky,73.0,1379.0,456.0,5.0
317,2020-01-25,North Carolina-Wilmington,20,1835,"Score(team_a=13, team_b=5)",Florida State,155.0,1009.0,826.0,9.23076923076923
318,2020-01-25,North Carolina-Wilmington,20,1835,"Score(team_a=13, team_b=7)",Indiana,91.0,1281.0,554.0,6.9230769230769225
319,2020-01-26,North Carolina-Wilmington,20,1835,"Score(team_a=14, team_b=7)",North Carolina-Charlotte,81.0,1326.0,509.0,7.5
320,2020-01-26,North Carolina-Wilmington,20,1835,"Score(team_a=10, team_b=13)",North Carolina State,21.0,1829.0,6.0,-3.4615384615384612
321,2020-01-26,North Carolina-Wilmington,20,1835,"Score(team_a=12, team_b=11)",South Carolina,26.0,1754.0,81.0,1.25
322,2020-02-08,North Carolina-Wilmington,20,1835,"Score(team_a=10, team_b=7)",Tennessee,50.0,1507.0,328.0,4.5
323,2020-02-08,North Carolina-Wilmington,20,1835,"Score(team_a=10, team_b=5)",Emory,121.0,1150.0,685.0,7.5
324,2020-02-08,North Carolina-Wilmington,20,1835,"Score(team_a=11, team_b=9)",William & Mary,23.0,1798.0,37.0,2.727272727272727
325,2020-02-09,North Carolina-Wilmington,20,1835,"Score(team_a=11, team_b=12)",Notre Dame,45.0,1583.0,252.0,-1.25
327,2020-03-07,North Carolina-Wilmington,20,1835,"Score(team_a=12, team_b=7)",Northeastern,37.0,1640.0,195.0,6.25
329,2020-03-07,North Carolina-Wilmington,20,1835,"Score(team_a=15, team_b=13)",Wisconsin,29.0,1713.0,122.0,2.0
332,2020-03-08,North Carolina-Wilmington,20,1835,"Score(team_a=13, team_b=12)",Texas-Dallas,30.0,1706.0,129.0,1.1538461538461537
333,2020-01-25,North Carolina State,21,1829,"Score(team_a=13, team_b=6)",Tennessee,50.0,1507.0,322.0,8.076923076923077
334,2020-01-25,North Carolina State,21,1829,"Score(team_a=13, team_b=5)",North Carolina-Asheville,154.0,1011.0,818.0,9.23076923076923
335,2020-01-25,North Carolina State,21,1829,"Score(team_a=13, team_b=7)",Richmond,98.0,1249.0,580.0,6.9230769230769225
336,2020-01-26,North Carolina State,21,1829,"Score(team_a=15, team_b=4)",Duke,93.0,1271.0,558.0,11.0
339,2020-02-08,North Carolina State,21,1829,"Score(team_a=13, team_b=5)",Notre Dame,45.0,1583.0,246.0,9.23076923076923
341,2020-02-08,North Carolina State,21,1829,"Score(team_a=13, team_b=4)",Maryland,114.0,1181.0,648.0,10.384615384615383
342,2020-02-09,North Carolina State,21,1829,"Score(team_a=9, team_b=11)",Georgia,22.0,1825.0,4.0,-2.727272727272727
345,2020-03-07,North Carolina State,21,1829,"Score(team_a=10, team_b=8)",Texas-Dallas,30.0,1706.0,123.0,3.0
347,2020-03-08,North Carolina State,21,1829,"Score(team_a=11, team_b=13)",Northeastern,37.0,1640.0,189.0,-2.3076923076923075
348,2020-03-08,North Carolina State,21,1829,"Score(team_a=15, team_b=8)",Tennessee,50.0,1507.0,322.0,7.0
349,2020-03-08,North Carolina State,21,1829,"Score(team_a=13, team_b=10)",Wisconsin,29.0,1713.0,116.0,3.4615384615384612
350,2020-02-08,Georgia,22,1825,"Score(team_a=13, team_b=9)",Penn State,83.0,1318.0,507.0,4.615384615384615
351,2020-02-08,Georgia,22,1825,"Score(team_a=13, team_b=7)",Ohio,109.0,1197.0,628.0,6.9230769230769225
352,2020-02-08,Georgia,22,1825,"Score(team_a=13, team_b=7)",Alabama,43.0,1608.0,217.0,6.9230769230769225
357,2020-03-07,Georgia,22,1825,"Score(team_a=10, team_b=8)",Purdue,51.0,1505.0,320.0,3.0
359,2020-03-08,Georgia,22,1825,"Score(team_a=13, team_b=11)",Tennessee,50.0,1507.0,318.0,2.3076923076923075
360,2020-03-08,Georgia,22,1825,"Score(team_a=15, team_b=11)",Northeastern,37.0,1640.0,185.0,4.0
362,2020-02-08,William & Mary,23,1798,"Score(team_a=11, team_b=8)",Emory,121.0,1150.0,648.0,4.090909090909091
363,2020-02-08,William & Mary,23,1798,"Score(team_a=12, team_b=4)",Tennessee,50.0,1507.0,291.0,10.0
365,2020-02-09,William & Mary,23,1798,"Score(team_a=12, team_b=9)",Alabama,43.0,1608.0,190.0,3.75
366,2020-02-29,William & Mary,23,1798,"Score(team_a=13, team_b=9)",Wisconsin-Milwaukee,67.0,1401.0,397.0,4.615384615384615
367,2020-02-29,William & Mary,23,1798,"Score(team_a=13, team_b=1)",Kennesaw State,198.0,872.0,926.0,13.846153846153845
368,2020-02-29,William & Mary,23,1798,"Score(team_a=13, team_b=2)",Indiana,91.0,1281.0,517.0,12.692307692307692
369,2020-02-29,William & Mary,23,1798,"Score(team_a=13, team_b=9)",Temple,48.0,1513.0,285.0,4.615384615384615
370,2020-03-01,William & Mary,23,1798,"Score(team_a=13, team_b=14)",South Carolina,26.0,1754.0,44.0,-1.0714285714285714
371,2020-03-01,William & Mary,23,1798,"Score(team_a=10, team_b=12)",Dartmouth,32.0,1695.0,103.0,-2.5
372,2020-03-01,William & Mary,23,1798,"Score(team_a=15, team_b=4)",Temple,48.0,1513.0,285.0,11.0
373,2020-01-25,Vermont,24,1792,"Score(team_a=13, team_b=9)",Lehigh,70.0,1383.0,409.0,4.615384615384615
374,2020-01-25,Vermont,24,1792,"Score(team_a=13, team_b=4)",Christopher Newport,247.0,680.0,1112.0,10.384615384615383
376,2020-01-25,Vermont,24,1792,"Score(team_a=13, team_b=1)",Drexel,211.0,826.0,966.0,13.846153846153845
377,2020-01-26,Vermont,24,1792,"Score(team_a=15, team_b=6)",Syracuse,171.0,970.0,822.0,9.0
378,2020-01-26,Vermont,24,1792,"Score(team_a=15, team_b=6)",Liberty,79.0,1332.0,460.0,9.0
379,2020-01-26,Vermont,24,1792,"Score(team_a=15, team_b=13)",James Madison,34.0,1666.0,126.0,2.0
380,2020-02-29,Vermont,24,1792,"Score(team_a=8, team_b=9)",Virginia Tech,55.0,1475.0,317.0,-1.6666666666666667
381,2020-02-29,Vermont,24,1792,"Score(team_a=13, team_b=4)",Penn State,83.0,1318.0,474.0,10.384615384615383
382,2020-02-29,Vermont,24,1792,"Score(team_a=13, team_b=3)",Georgia State,164.0,992.0,800.0,11.538461538461537
383,2020-02-29,Vermont,24,1792,"Score(team_a=12, team_b=7)",South Carolina,26.0,1754.0,38.0,6.25
384,2020-03-01,Vermont,24,1792,"Score(team_a=15, team_b=14)",Temple,48.0,1513.0,279.0,1.0
385,2020-03-01,Vermont,24,1792,"Score(team_a=12, team_b=15)",Alabama,43.0,1608.0,184.0,-3.0
386,2020-03-01,Vermont,24,1792,"Score(team_a=15, team_b=6)",Virginia,57.0,1462.0,330.0,9.0
387,2020-01-18,Georgia Tech,25,1784,"Score(team_a=9, team_b=7)",Jacksonville State,127.0,1139.0,645.0,3.3333333333333335
388,2020-01-18,Georgia Tech,25,1784,"Score(team_a=11, team_b=6)",Alabama,43.0,1608.0,176.0,6.8181818181818175
389,2020-01-18,Georgia Tech,25,1784,"Score(team_a=13, team_b=3)",Mississippi,280.0,484.0,1300.0,11.538461538461537
390,2020-01-18,Georgia Tech,25,1784,"Score(team_a=12, team_b=11)",Tennessee-Chattanooga,68.0,1398.0,386.0,1.25
391,2020-01-19,Georgia Tech,25,1784,"Score(team_a=11, team_b=14)",Illinois,56.0,1464.0,320.0,-3.2142857142857144
392,2020-01-19,Georgia Tech,25,1784,"Score(team_a=15, team_b=9)",Florida,64.0,1421.0,363.0,6.0
394,2020-02-14,Georgia Tech,25,1784,"Score(team_a=13, team_b=4)",Harvard,143.0,1047.0,737.0,10.384615384615383
395,2020-02-14,Georgia Tech,25,1784,"Score(team_a=7, team_b=10)",Texas-Dallas,30.0,1706.0,78.0,-4.5
396,2020-02-14,Georgia Tech,25,1784,"Score(team_a=13, team_b=8)",Texas A&M,69.0,1391.0,393.0,5.769230769230768
397,2020-02-15,Georgia Tech,25,1784,"Score(team_a=13, team_b=7)",Northwestern,33.0,1678.0,106.0,6.9230769230769225
398,2020-02-15,Georgia Tech,25,1784,"Score(team_a=13, team_b=5)",Cornell,82.0,1323.0,461.0,9.23076923076923
400,2020-02-16,Georgia Tech,25,1784,"Score(team_a=10, team_b=11)",Texas,31.0,1706.0,78.0,-1.3636363636363635
402,2020-01-25,South Carolina,26,1754,"Score(team_a=11, team_b=6)",Appalachian State,119.0,1158.0,596.0,6.8181818181818175
403,2020-01-25,South Carolina,26,1754,"Score(team_a=13, team_b=4)",Air Force,152.0,1013.0,741.0,10.384615384615383
404,2020-01-25,South Carolina,26,1754,"Score(team_a=13, team_b=4)",Georgetown,65.0,1407.0,347.0,10.384615384615383
405,2020-01-26,South Carolina,26,1754,"Score(team_a=15, team_b=6)",Tennessee,50.0,1507.0,247.0,9.0
408,2020-02-29,South Carolina,26,1754,"Score(team_a=13, team_b=4)",Georgia State,164.0,992.0,762.0,10.384615384615383
409,2020-02-29,South Carolina,26,1754,"Score(team_a=11, team_b=7)",Penn State,83.0,1318.0,436.0,5.454545454545454
410,2020-02-29,South Carolina,26,1754,"Score(team_a=11, team_b=9)",Virginia Tech,55.0,1475.0,279.0,2.727272727272727
413,2020-03-01,South Carolina,26,1754,"Score(team_a=14, team_b=9)",Virginia,57.0,1462.0,292.0,5.357142857142857
414,2020-03-01,South Carolina,26,1754,"Score(team_a=12, team_b=13)",Alabama,43.0,1608.0,146.0,-1.1538461538461537
416,2020-01-25,California-Santa Barbara,27,1731,"Score(team_a=11, team_b=12)",Western Washington,28.0,1731.0,0.0,-1.25
419,2020-01-25,California-Santa Barbara,27,1731,"Score(team_a=10, team_b=12)",Santa Clara,40.0,1628.0,103.0,-2.5
420,2020-01-26,California-Santa Barbara,27,1731,"Score(team_a=13, team_b=7)",Connecticut,95.0,1262.0,469.0,6.9230769230769225
421,2020-01-26,California-Santa Barbara,27,1731,"Score(team_a=13, team_b=11)",Tulane,49.0,1510.0,221.0,2.3076923076923075
425,2020-02-16,California-Santa Barbara,27,1731,"Score(team_a=12, team_b=4)",Southern California,90.0,1285.0,446.0,10.0
426,2020-02-16,California-Santa Barbara,27,1731,"Score(team_a=8, team_b=10)",California-Davis,53.0,1493.0,238.0,-3.0
427,2020-02-16,California-Santa Barbara,27,1731,"Score(team_a=10, team_b=7)",Utah,42.0,1615.0,116.0,4.5
428,2020-02-16,California-Santa Barbara,27,1731,"Score(team_a=7, team_b=11)",Stanford,41.0,1618.0,113.0,-5.454545454545454
429,2020-02-17,California-Santa Barbara,27,1731,"Score(team_a=11, team_b=6)",California-Santa Cruz,36.0,1644.0,87.0,6.8181818181818175
430,2020-02-17,California-Santa Barbara,27,1731,"Score(team_a=11, team_b=7)",Oklahoma State,35.0,1651.0,80.0,5.454545454545454
433,2020-03-07,California-Santa Barbara,27,1731,"Score(team_a=9, team_b=8)",Utah,42.0,1615.0,116.0,1.6666666666666667
438,2020-01-25,Western Washington,28,1731,"Score(team_a=12, team_b=11)",California-Santa Barbara,27.0,1731.0,0.0,1.25
440,2020-01-25,Western Washington,28,1731,"Score(team_a=8, team_b=9)",Santa Clara,40.0,1628.0,103.0,-1.6666666666666667
442,2020-01-26,Western Washington,28,1731,"Score(team_a=11, team_b=8)",Case Western Reserve,54.0,1493.0,238.0,4.090909090909091
443,2020-01-26,Western Washington,28,1731,"Score(team_a=13, team_b=6)",Victoria,63.0,1424.0,307.0,8.076923076923077
445,2020-02-08,Western Washington,28,1731,"Score(team_a=11, team_b=9)",Humboldt State,87.0,1301.0,430.0,2.727272727272727
446,2020-02-08,Western Washington,28,1731,"Score(team_a=10, team_b=6)",Arizona,46.0,1569.0,162.0,6.0
447,2020-02-08,Western Washington,28,1731,"Score(team_a=10, team_b=7)",Nevada-Reno,74.0,1376.0,355.0,4.5
448,2020-02-09,Western Washington,28,1731,"Score(team_a=9, team_b=8)",Claremont,86.0,1301.0,430.0,1.6666666666666667
449,2020-02-09,Western Washington,28,1731,"Score(team_a=8, team_b=3)",Chico State,128.0,1138.0,593.0,9.375
450,2020-02-09,Western Washington,28,1731,"Score(team_a=7, team_b=8)",California-Santa Cruz,36.0,1644.0,87.0,-1.875
452,2020-02-14,Wisconsin,29,1713,"Score(team_a=13, team_b=12)",Florida,64.0,1421.0,292.0,1.1538461538461537
454,2020-02-14,Wisconsin,29,1713,"Score(team_a=12, team_b=9)",Auburn,47.0,1536.0,177.0,3.75
455,2020-02-15,Wisconsin,29,1713,"Score(team_a=13, team_b=6)",Virginia Tech,55.0,1475.0,238.0,8.076923076923077
456,2020-02-15,Wisconsin,29,1713,"Score(team_a=8, team_b=11)",Texas,31.0,1706.0,7.0,-4.090909090909091
458,2020-02-16,Wisconsin,29,1713,"Score(team_a=15, team_b=6)",Cornell,82.0,1323.0,390.0,9.0
459,2020-02-16,Wisconsin,29,1713,"Score(team_a=14, team_b=11)",Texas-Dallas,30.0,1706.0,7.0,3.2142857142857144
460,2020-03-07,Wisconsin,29,1713,"Score(team_a=12, team_b=10)",Texas,31.0,1706.0,7.0,2.5
462,2020-03-07,Wisconsin,29,1713,"Score(team_a=13, team_b=11)",Tennessee,50.0,1507.0,206.0,2.3076923076923075
465,2020-03-08,Wisconsin,29,1713,"Score(team_a=15, team_b=11)",Purdue,51.0,1505.0,208.0,4.0
467,2020-02-14,Texas-Dallas,30,1706,"Score(team_a=10, team_b=7)",Virginia Tech,55.0,1475.0,231.0,4.5
469,2020-02-14,Texas-Dallas,30,1706,"Score(team_a=9, team_b=12)",Northeastern,37.0,1640.0,66.0,-3.75
470,2020-02-15,Texas-Dallas,30,1706,"Score(team_a=13, team_b=5)",South Florida,174.0,949.0,757.0,9.23076923076923
471,2020-02-15,Texas-Dallas,30,1706,"Score(team_a=13, team_b=3)",Central Florida,101.0,1220.0,486.0,11.538461538461537
473,2020-02-15,Texas-Dallas,30,1706,"Score(team_a=12, team_b=13)",Cincinnati,62.0,1426.0,280.0,-1.1538461538461537
474,2020-02-16,Texas-Dallas,30,1706,"Score(team_a=11, team_b=10)",Florida,64.0,1421.0,285.0,1.3636363636363635
479,2020-03-07,Texas-Dallas,30,1706,"Score(team_a=14, team_b=13)",Purdue,51.0,1505.0,201.0,1.0714285714285714
483,2020-02-14,Texas,31,1706,"Score(team_a=13, team_b=8)",Harvard,143.0,1047.0,659.0,5.769230769230768
484,2020-02-14,Texas,31,1706,"Score(team_a=13, team_b=8)",Cornell,82.0,1323.0,383.0,5.769230769230768
485,2020-02-14,Texas,31,1706,"Score(team_a=13, team_b=7)",Florida State,155.0,1009.0,697.0,6.9230769230769225
488,2020-02-15,Texas,31,1706,"Score(team_a=11, team_b=8)",LSU,61.0,1430.0,276.0,4.090909090909091
489,2020-02-15,Texas,31,1706,"Score(team_a=14, team_b=12)",Northeastern,37.0,1640.0,66.0,2.142857142857143
493,2020-03-07,Texas,31,1706,"Score(team_a=7, team_b=10)",Tennessee,50.0,1507.0,199.0,-4.5
496,2020-03-08,Texas,31,1706,"Score(team_a=15, team_b=10)",Purdue,51.0,1505.0,201.0,5.0
498,2020-03-08,Texas,31,1706,"Score(team_a=15, team_b=12)",Northeastern,37.0,1640.0,66.0,3.0
499,2020-01-25,Dartmouth,32,1695,"Score(team_a=13, team_b=10)",Utah,42.0,1615.0,80.0,3.4615384615384612
500,2020-01-25,Dartmouth,32,1695,"Score(team_a=13, team_b=6)",Southern California,90.0,1285.0,410.0,8.076923076923077
501,2020-01-25,Dartmouth,32,1695,"Score(team_a=11, team_b=10)",Tulane,49.0,1510.0,185.0,1.3636363636363635
503,2020-01-26,Dartmouth,32,1695,"Score(team_a=13, team_b=9)",Northwestern,33.0,1678.0,17.0,4.615384615384615
505,2020-01-26,Dartmouth,32,1695,"Score(team_a=8, team_b=13)",Utah,42.0,1615.0,80.0,-5.769230769230768
507,2020-02-29,Dartmouth,32,1695,"Score(team_a=11, team_b=6)",Duke,93.0,1271.0,424.0,6.8181818181818175
508,2020-02-29,Dartmouth,32,1695,"Score(team_a=11, team_b=6)",Carnegie Mellon,75.0,1375.0,320.0,6.8181818181818175
509,2020-02-29,Dartmouth,32,1695,"Score(team_a=10, team_b=6)",Maryland,114.0,1181.0,514.0,6.0
510,2020-02-29,Dartmouth,32,1695,"Score(team_a=9, team_b=7)",Alabama,43.0,1608.0,87.0,3.3333333333333335
511,2020-03-01,Dartmouth,32,1695,"Score(team_a=13, team_b=15)",Virginia,57.0,1462.0,233.0,-2.0
513,2020-03-01,Dartmouth,32,1695,"Score(team_a=11, team_b=12)",Notre Dame,45.0,1583.0,112.0,-1.25
514,2020-01-25,Northwestern,33,1678,"Score(team_a=10, team_b=13)",Stanford,41.0,1618.0,60.0,-3.4615384615384612
516,2020-01-25,Northwestern,33,1678,"Score(team_a=13, team_b=10)",Victoria,63.0,1424.0,254.0,3.4615384615384612
517,2020-01-25,Northwestern,33,1678,"Score(team_a=13, team_b=7)",Connecticut,95.0,1262.0,416.0,6.9230769230769225
519,2020-01-26,Northwestern,33,1678,"Score(team_a=10, team_b=11)",Santa Clara,40.0,1628.0,50.0,-1.3636363636363635
520,2020-01-26,Northwestern,33,1678,"Score(team_a=12, team_b=8)",Stanford,41.0,1618.0,60.0,5.0
521,2020-02-14,Northwestern,33,1678,"Score(team_a=12, team_b=9)",Cincinnati,62.0,1426.0,252.0,3.75
522,2020-02-14,Northwestern,33,1678,"Score(team_a=13, team_b=10)",Florida,64.0,1421.0,257.0,3.4615384615384612
523,2020-02-14,Northwestern,33,1678,"Score(team_a=11, team_b=12)",Northeastern,37.0,1640.0,38.0,-1.25
524,2020-02-15,Northwestern,33,1678,"Score(team_a=12, team_b=10)",Texas A&M,69.0,1391.0,287.0,2.5
526,2020-02-15,Northwestern,33,1678,"Score(team_a=12, team_b=10)",LSU,61.0,1430.0,248.0,2.5
527,2020-02-15,Northwestern,33,1678,"Score(team_a=14, team_b=11)",Florida,64.0,1421.0,257.0,3.2142857142857144
528,2020-02-16,Northwestern,33,1678,"Score(team_a=15, team_b=6)",Cincinnati,62.0,1426.0,252.0,9.0
530,2020-03-07,Northwestern,33,1678,"Score(team_a=11, team_b=2)",Wisconsin-Eau Claire,199.0,872.0,806.0,12.272727272727272
532,2020-03-07,Northwestern,33,1678,"Score(team_a=13, team_b=2)",Kansas State,222.0,771.0,907.0,12.692307692307692
533,2020-03-07,Northwestern,33,1678,"Score(team_a=11, team_b=2)",Luther,170.0,971.0,707.0,12.272727272727272
534,2020-03-08,Northwestern,33,1678,"Score(team_a=12, team_b=2)",Truman State,97.0,1250.0,428.0,12.5
535,2020-03-08,Northwestern,33,1678,"Score(team_a=12, team_b=6)",Kansas,105.0,1217.0,461.0,7.5
536,2020-03-08,Northwestern,33,1678,"Score(team_a=9, team_b=5)",Missouri S&T,84.0,1318.0,360.0,6.666666666666667
537,2020-01-25,James Madison,34,1666,"Score(team_a=13, team_b=9)",Drexel,211.0,826.0,840.0,4.615384615384615
538,2020-01-25,James Madison,34,1666,"Score(team_a=13, team_b=7)",Navy,122.0,1150.0,516.0,6.9230769230769225
539,2020-01-25,James Madison,34,1666,"Score(team_a=13, team_b=4)",Syracuse,171.0,970.0,696.0,10.384615384615383
540,2020-01-25,James Madison,34,1666,"Score(team_a=13, team_b=3)",Williams,191.0,899.0,767.0,11.538461538461537
541,2020-01-26,James Madison,34,1666,"Score(team_a=15, team_b=9)",Lehigh,70.0,1383.0,283.0,6.0
542,2020-01-26,James Madison,34,1666,"Score(team_a=15, team_b=8)",Boston University,78.0,1338.0,328.0,7.0
545,2020-02-15,Oklahoma State,35,1651,"Score(team_a=11, team_b=9)",Illinois,56.0,1464.0,187.0,2.727272727272727
546,2020-02-15,Oklahoma State,35,1651,"Score(team_a=15, team_b=7)",California-Davis,53.0,1493.0,158.0,8.0
549,2020-02-16,Oklahoma State,35,1651,"Score(team_a=12, team_b=9)",California-Santa Cruz,36.0,1644.0,7.0,3.75
550,2020-02-16,Oklahoma State,35,1651,"Score(team_a=8, team_b=11)",Utah,42.0,1615.0,36.0,-4.090909090909091
551,2020-02-17,Oklahoma State,35,1651,"Score(team_a=14, team_b=8)",California-San Diego,39.0,1631.0,20.0,6.428571428571429
553,2020-02-22,Oklahoma State,35,1651,"Score(team_a=15, team_b=10)",Truman State,97.0,1250.0,401.0,5.0
554,2020-02-22,Oklahoma State,35,1651,"Score(team_a=15, team_b=7)",Texas Christian,140.0,1066.0,585.0,8.0
555,2020-02-22,Oklahoma State,35,1651,"Score(team_a=15, team_b=7)",Colorado School of Mines,203.0,850.0,801.0,8.0
556,2020-02-23,Oklahoma State,35,1651,"Score(team_a=12, team_b=10)",Missouri,135.0,1084.0,567.0,2.5
557,2020-02-23,Oklahoma State,35,1651,"Score(team_a=15, team_b=10)",Oklahoma,138.0,1078.0,573.0,5.0
558,2020-02-23,Oklahoma State,35,1651,"Score(team_a=14, team_b=10)",Denver,92.0,1279.0,372.0,4.285714285714286
559,2020-02-23,Oklahoma State,35,1651,"Score(team_a=15, team_b=13)",Washington University,60.0,1439.0,212.0,2.0
564,2020-02-02,California-Santa Cruz,36,1644,"Score(team_a=11, team_b=4)",Cal State-Long Beach,187.0,917.0,727.0,9.545454545454545
565,2020-02-02,California-Santa Cruz,36,1644,"Score(team_a=12, team_b=4)",Sonoma State,149.0,1024.0,620.0,10.0
566,2020-02-02,California-Santa Cruz,36,1644,"Score(team_a=9, team_b=7)",Santa Clara,40.0,1628.0,16.0,3.3333333333333335
568,2020-02-08,California-Santa Cruz,36,1644,"Score(team_a=10, team_b=8)",Claremont,86.0,1301.0,343.0,3.0
569,2020-02-08,California-Santa Cruz,36,1644,"Score(team_a=12, team_b=6)",Lewis & Clark,167.0,983.0,661.0,7.5
570,2020-02-09,California-Santa Cruz,36,1644,"Score(team_a=8, team_b=5)",Arizona,46.0,1569.0,75.0,5.625
571,2020-02-09,California-Santa Cruz,36,1644,"Score(team_a=10, team_b=7)",Nevada-Reno,74.0,1376.0,268.0,4.5
573,2020-02-15,California-Santa Cruz,36,1644,"Score(team_a=9, team_b=8)",California-San Diego,39.0,1631.0,13.0,1.6666666666666667
575,2020-02-15,California-Santa Cruz,36,1644,"Score(team_a=14, team_b=6)",Southern California,90.0,1285.0,359.0,8.571428571428571
581,2020-02-17,California-Santa Cruz,36,1644,"Score(team_a=10, team_b=9)",California-San Diego,39.0,1631.0,13.0,1.5
585,2020-03-08,California-Santa Cruz,36,1644,"Score(team_a=11, team_b=10)",Utah,42.0,1615.0,29.0,1.3636363636363635
586,2020-03-08,California-Santa Cruz,36,1644,"Score(team_a=11, team_b=10)",Whitman,58.0,1452.0,192.0,1.3636363636363635
587,2020-03-08,California-Santa Cruz,36,1644,"Score(team_a=12, team_b=8)",Southern California,90.0,1285.0,359.0,5.0
588,2020-02-14,Northeastern,37,1640,"Score(team_a=13, team_b=9)",Virginia Tech,55.0,1475.0,165.0,4.615384615384615
591,2020-02-15,Northeastern,37,1640,"Score(team_a=11, team_b=8)",Central Florida,101.0,1220.0,420.0,4.090909090909091
593,2020-02-15,Northeastern,37,1640,"Score(team_a=11, team_b=6)",Florida State,155.0,1009.0,631.0,6.8181818181818175
604,2020-02-29,Miami (Ohio),38,1635,"Score(team_a=13, team_b=0)",West Virginia,303.0,380.0,1255.0,14.999999999999998
608,2020-03-01,Miami (Ohio),38,1635,"Score(team_a=13, team_b=7)",Kenyon,183.0,927.0,708.0,6.9230769230769225
609,2020-03-01,Miami (Ohio),38,1635,"Score(team_a=12, team_b=6)",Rochester,107.0,1211.0,424.0,7.5
611,2020-03-07,Miami (Ohio),38,1635,"Score(team_a=12, team_b=8)",Wright State,123.0,1149.0,486.0,5.0
612,2020-03-07,Miami (Ohio),38,1635,"Score(team_a=15, team_b=3)",Denison,271.0,534.0,1101.0,12.0
613,2020-03-08,Miami (Ohio),38,1635,"Score(team_a=15, team_b=3)",Denison,271.0,534.0,1101.0,12.0
614,2020-03-08,Miami (Ohio),38,1635,"Score(team_a=13, team_b=6)",Wright State,123.0,1149.0,486.0,8.076923076923077
617,2020-01-25,California-San Diego,39,1631,"Score(team_a=13, team_b=8)",Case Western Reserve,54.0,1493.0,138.0,5.769230769230768
620,2020-01-26,California-San Diego,39,1631,"Score(team_a=9, team_b=8)",Stanford,41.0,1618.0,13.0,1.6666666666666667
621,2020-01-26,California-San Diego,39,1631,"Score(team_a=12, team_b=5)",Santa Clara,40.0,1628.0,3.0,8.75
623,2020-02-15,California-San Diego,39,1631,"Score(team_a=11, team_b=5)",Southern California,90.0,1285.0,346.0,8.181818181818182
626,2020-02-16,California-San Diego,39,1631,"Score(team_a=15, team_b=7)",San Diego State,158.0,1005.0,626.0,8.0
627,2020-02-16,California-San Diego,39,1631,"Score(team_a=13, team_b=6)",Illinois,56.0,1464.0,167.0,8.076923076923077
641,2020-02-01,Santa Clara,40,1628,"Score(team_a=10, team_b=4)",Cal State-Long Beach,187.0,917.0,711.0,9.0
642,2020-02-02,Santa Clara,40,1628,"Score(team_a=11, team_b=7)",California-Irvine,157.0,1008.0,620.0,5.454545454545454
643,2020-02-02,Santa Clara,40,1628,"Score(team_a=10, team_b=6)",Arizona State,125.0,1145.0,483.0,6.0
644,2020-02-02,Santa Clara,40,1628,"Score(team_a=11, team_b=7)",Occidental,66.0,1405.0,223.0,5.454545454545454
647,2020-01-25,Stanford,41,1618,"Score(team_a=13, team_b=10)",Victoria,63.0,1424.0,194.0,3.4615384615384612
